year,First_gen,New_Enrollment,Female,CA_residence,Non_CA_residence,International,Afghan,African,African American/Black,Algerian,American Indian/Alaska Native,Armenian,Asian Indian,Assyrian/Chaldean,Azerbaijani,Bahraini,Bangladeshi,Berber,Cambodian,Caribbean,Chinese,Circassian,Cuban,Djiboutian,East Indian,Egyptian,Emerati,Fijian,Filipino,Georgian,Guamanian/Chamoro,Hawaii Other Pacific Islander,Hawaiian,Hmong,Indonesian,Iranian,Iraqi,Israeli,Japanese,Jordanian,Korean,Kurdish,Kuwaiti,Laotian,Latin American/Latino,Lebanese,Libyan,Malaysian,Mauritanian,Mexican/Mexican American/Chicano,Moroccan,Native Hawaiian and Pacific Islander,Omani,Other African American/Black,Other Asian,Other North African,Other Pacific Islander,Other Southwest Asian,Other Spanish American/Latino,Other White,Pakistani,Palestinian,Puerto Rican,Qatari,Samoan,Saudi Arabian,Somali,Sri Lankan,Sudanese,Syrian,Taiwanese,Thai,Tongan,Tunisian,Turkish,Vietnamese,White/Caucasian,White/Middle Eastern,White/North African,Yemeni
2003,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
2003,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,37,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,91,0,0,0
2003,0,1,1,1,0,0,0,0,40,0,14,0,0,0,0,0,0,0,0,0,240,0,0,0,67,0,0,0,106,0,0,24,0,0,0,0,0,0,50,0,36,0,0,0,0,0,0,0,0,79,0,0,0,0,21,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,979,0,0,0
2003,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2003,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0
2003,0,1,0,1,0,0,0,0,35,0,7,0,0,0,0,0,0,0,0,0,247,0,0,0,71,0,0,0,78,0,0,27,0,0,0,0,0,0,34,0,42,0,0,0,0,0,0,0,0,58,0,0,0,0,32,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,843,0,0,0
2003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2003,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0
2002,1,0,1,1,0,0,0,0,153,0,44,0,0,0,0,0,0,0,0,0,885,0,0,0,87,0,0,0,108,0,0,70,0,0,0,0,0,0,36,0,112,0,0,0,0,0,0,0,0,597,0,0,0,0,172,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,1180,0,0,0
2002,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,0,0
2002,1,0,0,1,0,0,0,0,83,0,26,0,0,0,0,0,0,0,0,0,644,0,0,0,77,0,0,0,76,0,0,46,0,0,0,0,0,0,31,0,70,0,0,0,0,0,0,0,0,364,0,0,0,0,130,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,799,0,0,0
2002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0
2002,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0
2002,1,1,1,1,0,0,0,0,48,0,15,0,0,0,0,0,0,0,0,0,287,0,0,0,22,0,0,0,45,0,0,23,0,0,0,0,0,0,12,0,44,0,0,0,0,0,0,0,0,174,0,0,0,0,45,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,408,0,0,0
2002,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0
2002,1,1,0,1,0,0,0,0,21,0,12,0,0,0,0,0,0,0,0,0,206,0,0,0,24,0,0,0,32,0,0,12,0,0,0,0,0,0,10,0,24,0,0,0,0,0,0,0,0,126,0,0,0,0,48,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,278,0,0,0
2002,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2002,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2002,0,0,1,1,0,0,0,0,123,0,53,0,0,0,0,0,0,0,0,0,710,0,0,0,229,0,0,0,427,0,0,65,0,0,0,0,0,0,143,0,156,0,0,0,0,0,0,0,0,219,0,0,0,0,82,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,3284,0,0,0
2002,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2002,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,3,0,0,0,15,0,0,4,0,0,0,0,0,0,15,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,127,0,0,0
2002,0,0,0,1,0,0,0,0,85,0,18,0,0,0,0,0,0,0,0,0,678,0,0,0,171,0,0,0,260,0,0,51,0,0,0,0,0,0,132,0,133,0,0,0,0,0,0,0,0,167,0,0,0,0,65,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2621,0,0,0
2002,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0
2002,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,6,0,0,0,7,0,0,4,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0
2002,0,1,1,1,0,0,0,0,34,0,17,0,0,0,0,0,0,0,0,0,228,0,0,0,74,0,0,0,125,0,0,23,0,0,0,0,0,0,40,0,54,0,0,0,0,0,0,0,0,71,0,0,0,0,25,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1074,0,0,0
2002,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2002,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,8,0,0,2,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0
2002,0,1,0,1,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,234,0,0,0,60,0,0,0,97,0,0,13,0,0,0,0,0,0,40,0,47,0,0,0,0,0,0,0,0,52,0,0,0,0,21,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,880,0,0,0
2002,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2002,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
2001,1,0,1,1,0,0,0,0,120,0,37,0,0,0,0,0,0,0,0,0,674,0,0,0,78,0,0,0,78,0,0,48,0,0,0,0,0,0,27,0,77,0,0,0,0,0,0,0,0,489,0,0,0,0,143,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,989,0,0,0
2001,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0
2001,1,0,0,1,0,0,0,0,74,0,19,0,0,0,0,0,0,0,0,0,496,0,0,0,64,0,0,0,51,0,0,37,0,0,0,0,0,0,21,0,59,0,0,0,0,0,0,0,0,288,0,0,0,0,99,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,661,0,0,0
2001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0
2001,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0
2001,1,1,1,1,0,0,0,0,47,0,20,0,0,0,0,0,0,0,0,0,271,0,0,0,32,0,0,0,38,0,0,16,0,0,0,0,0,0,11,0,40,0,0,0,0,0,0,0,0,219,0,0,0,0,59,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,376,0,0,0
2001,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0
2001,1,1,0,1,0,0,0,0,41,0,9,0,0,0,0,0,0,0,0,0,199,0,0,0,27,0,0,0,18,0,0,15,0,0,0,0,0,0,9,0,22,0,0,0,0,0,0,0,0,136,0,0,0,0,45,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,267,0,0,0
2001,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2001,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0
2001,0,0,1,1,0,0,0,0,102,0,41,0,0,0,0,0,0,0,0,0,527,0,0,0,172,0,0,0,337,0,0,45,0,0,0,0,0,0,121,0,118,0,0,0,0,0,0,0,0,178,0,0,0,0,67,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2548,0,0,0
2001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2001,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2,0,0,0,7,0,0,2,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,0,0,0
2001,0,0,0,1,0,0,0,0,80,0,17,0,0,0,0,0,0,0,0,0,485,0,0,0,124,0,0,0,201,0,0,43,0,0,0,0,0,0,101,0,97,0,0,0,0,0,0,0,0,133,0,0,0,0,51,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2007,0,0,0
2001,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
2001,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,25,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81,0,0,0
2001,0,1,1,1,0,0,0,0,36,0,20,0,0,0,0,0,0,0,0,0,209,0,0,0,66,0,0,0,135,0,0,18,0,0,0,0,0,0,41,0,43,0,0,0,0,0,0,0,0,79,0,0,0,0,32,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,930,0,0,0
2001,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2001,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0
2001,0,1,0,1,0,0,0,0,32,0,8,0,0,0,0,0,0,0,0,0,208,0,0,0,49,0,0,0,81,0,0,20,0,0,0,0,0,0,35,0,34,0,0,0,0,0,0,0,0,63,0,0,0,0,22,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,760,0,0,0
2001,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2001,0,1,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
2000,1,0,1,1,0,0,0,0,94,0,26,0,0,0,0,0,0,0,0,0,453,0,0,0,58,0,0,0,51,0,0,34,0,0,0,0,0,0,22,0,43,0,0,0,0,0,0,0,0,330,0,0,0,0,101,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,750,0,0,0
2000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2000,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0
2000,1,0,0,1,0,0,0,0,47,0,13,0,0,0,0,0,0,0,0,0,333,0,0,0,45,0,0,0,38,0,0,26,0,0,0,0,0,0,15,0,41,0,0,0,0,0,0,0,0,190,0,0,0,0,68,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,488,0,0,0
2000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
2000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0
2000,1,1,1,1,0,0,0,0,53,0,17,0,0,0,0,0,0,0,0,0,239,0,0,0,29,0,0,0,17,0,0,20,0,0,0,0,0,0,15,0,26,0,0,0,0,0,0,0,0,191,0,0,0,0,60,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,415,0,0,0
2000,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0
2000,1,1,0,1,0,0,0,0,30,0,7,0,0,0,0,0,0,0,0,0,169,0,0,0,27,0,0,0,19,0,0,12,0,0,0,0,0,0,9,0,23,0,0,0,0,0,0,0,0,113,0,0,0,0,38,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,261,0,0,0
2000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0
2000,0,0,1,1,0,0,0,0,71,0,26,0,0,0,0,0,0,0,0,0,352,0,0,0,121,0,0,0,232,0,0,28,0,0,0,0,0,0,85,0,83,0,0,0,0,0,0,0,0,119,0,0,0,0,39,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1880,0,0,0
2000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2000,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,6,0,0,1,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,0,0,0
2000,0,0,0,1,0,0,0,0,58,0,11,0,0,0,0,0,0,0,0,0,301,0,0,0,89,0,0,0,134,0,0,26,0,0,0,0,0,0,69,0,80,0,0,0,0,0,0,0,0,87,0,0,0,0,32,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1453,0,0,0
2000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,6,0,0,0,3,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,0,0,0
2000,0,1,1,1,0,0,0,0,40,0,12,0,0,0,0,0,0,0,0,0,198,0,0,0,64,0,0,0,124,0,0,15,0,0,0,0,0,0,47,0,45,0,0,0,0,0,0,0,0,64,0,0,0,0,21,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1033,0,0,0
2000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2000,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0
2000,0,1,0,1,0,0,0,0,29,0,7,0,0,0,0,0,0,0,0,0,172,0,0,0,53,0,0,0,81,0,0,15,0,0,0,0,0,0,43,0,47,0,0,0,0,0,0,0,0,56,0,0,0,0,17,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,819,0,0,0
2000,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0
